S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
21,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,6,0.45,6,100.00,0,Excellent
22,PNP-DLI SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04466,5,0.38,5,100.00,0,Satisfactory
23,SHM PURI RATH YATRA SPL [TRAIN ON DEMAND],South Eastern Railway,KHARAGPUR DIVISION,08565,5,0.38,5,100.00,0,Excellent
24,PRYJ-GWL EXP. [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11802,5,0.38,5,100.00,0,UnSatisfactory
25,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,5,0.38,5,100.00,0,Nil
26,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,5,0.38,5,100.00,0,UnSatisfactory
27,AVANTIKA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12961,5,0.38,5,100.00,0,Nil
28,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,5,0.38,5,100.00,0,Nil
29,MAURYA EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15028,5,0.38,5,100.00,0,Excellent
30,DARBHANGA-KOLKATA EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,03312,2,0.03,2,100.00,0,Nil
31,MLDT PURI SPL [TRAIN ON DEMAND],Eastern Railway,MALDA DIVISION,03403,3,0.04,3,100.00,0,Excellent
32,ROK-MDJN EXPRESS SPL [TRAIN ON DEMAND],North Western Railway,AJMER DIVISION,09640,1,0.01,1,100.00,0,Nil
33,PURI-LTT S/F WEEKLY [SUPERFAST],East Coast Railway,KHURDA DIVISION,22866,20,0.26,20,100.00,0,UnSatisfactory
34,AYODHYA - UDHANA SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09098,19,0.24,19,100.00,0,UnSatisfactory
35,NZM-VSG GOA EXPRESS [SUPERFAST],South Western Railway,HUBLI DIVISION,12780,19,0.24,19,100.00,0,Excellent
36,GANGASUTLEJ EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13308,19,0.24,15,78.95,4,Satisfactory
37,AMARNATH EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15098,19,0.24,19,100.00,0,Excellent
38,JBP-NZM SUF EXP [SUPERFAST],West Central Railway,JABALPUR DIVISION,12192,18,0.23,18,100.00,0,Satisfactory
39,JSME-TBM SF EXPRESS [SUPERFAST],Eastern Railway,ASANSOL DIVISION,12376,18,0.23,17,94.44,1,Satisfactory
40,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12561,18,0.23,17,94.44,1,UnSatisfactory
