S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
23,TPTY-HSR SPL [TRAIN ON DEMAND],North Western Railway,BIKANER DIVISION,04718,2,0.57,2,100.00,0,Nil
24,BDTS- GTNR TOD SPL [TRAIN ON DEMAND],North Eastern Railway,LUCKNOW DIVISION,05034,2,0.57,2,100.00,0,Satisfactory
25,PTK-CPR SPL TOD [TRAIN ON DEMAND],North Eastern Railway,VARANASI DIVISION,05194,2,0.57,2,100.00,0,Excellent
26,RXL-LTT SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05557,2,0.57,2,100.00,0,Excellent
27,INDB - MMCT SF SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09080,2,0.57,2,100.00,0,Nil
28,DHN-BPL EXPRESS [MAIL EXPRESS],West Central Railway,BHOPAL DIVISION,11632,2,0.57,2,100.00,0,Satisfactory
29,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,2,0.57,2,100.00,0,Nil
30,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,2,0.57,2,100.00,0,Nil
31,PPTA-LTT SF EXPRESS [SUPERFAST],Central Railway,BOMBAY DIVISION,12142,2,0.57,2,100.00,0,Nil
32,SHC GARIB RATH [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12204,2,0.57,2,100.00,0,Excellent
33,LUCKNOW MAIL [SUPERFAST],Northern Railway,LUCKNOW DIVISION,12229,2,0.57,2,100.00,0,Nil
34,NDLS-GAYA MAHABODHI EXP [SUPERFAST],East Central Railway,Pt. DEEN DAYAL UPADHYAYA DIVISION,12398,2,0.57,2,100.00,0,Nil
35,CNB-JAT EXPRESS [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,12469,2,0.57,2,100.00,0,Nil
36,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12505,2,0.57,2,100.00,0,Excellent
37,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12534,2,0.57,2,100.00,0,Nil
38,BAGMATI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12577,2,0.57,2,100.00,0,Excellent
39,NZM-ERS MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12618,2,0.57,2,100.00,0,Excellent
40,SBC-NDLS SF KARNATAKA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12627,2,0.57,2,100.00,0,Excellent
