S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
14,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,24,0.31,24,100.00,0,Satisfactory
15,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,24,0.31,24,100.00,0,Satisfactory
16,KOAA KUR SPECIAL [TRAIN ON DEMAND],Eastern Railway,SEALDAH DIVISION,03101,23,0.30,23,100.00,0,Satisfactory
17,BGP-YPR ANGA EXPRESS [SUPERFAST],South Western Railway,BANGALORE DIVISION,12254,23,0.30,22,95.65,1,UnSatisfactory
18,PRYJ-HDP WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04107,22,0.28,22,100.00,0,UnSatisfactory
19,JYG LTT EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11062,22,0.28,21,95.45,1,Excellent
20,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,22,0.28,22,100.00,0,Satisfactory
21,MFP-ANVT SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12557,22,0.28,22,100.00,0,UnSatisfactory
22,ANVT-PURI PURSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12802,22,0.28,21,95.45,1,Satisfactory
23,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,22,0.28,22,100.00,0,Satisfactory
24,GHY-LTT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15648,22,0.28,22,100.00,0,UnSatisfactory
25,SVDK-KYQ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15656,22,0.28,21,95.45,1,Nil
26,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,22,0.28,22,100.00,0,Excellent
27,BJU-ERS RAPTI SAGAR EXP [SUPERFAST],East Central Railway,SONEPUR DIVISION,12521,21,0.27,20,95.24,1,Satisfactory
28,GODA-DLI EXP [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14049,21,0.27,19,90.48,2,UnSatisfactory
29,SHM-PURI SRI JAGANNATH EX [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18409,21,0.27,21,100.00,0,Excellent
30,PUKK-PURI RATH YATRA SPL [TRAIN ON DEMAND],East Coast Railway,SAMBALPUR DIVISION,08561,20,0.26,20,100.00,0,Excellent
31,NAGAON EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15629,20,0.26,20,100.00,0,Satisfactory
32,JBP-NZM DAILY EXP. [SUPERFAST],West Central Railway,JABALPUR DIVISION,22181,20,0.26,20,100.00,0,Satisfactory
33,PURI-LTT S/F WEEKLY [SUPERFAST],East Coast Railway,KHURDA DIVISION,22866,20,0.26,20,100.00,0,UnSatisfactory
34,AYODHYA - UDHANA SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09098,19,0.24,19,100.00,0,UnSatisfactory
35,NZM-VSG GOA EXPRESS [SUPERFAST],South Western Railway,HUBLI DIVISION,12780,19,0.24,19,100.00,0,Excellent
36,GANGASUTLEJ EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13308,19,0.24,15,78.95,4,Satisfactory
37,AMARNATH EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15098,19,0.24,19,100.00,0,Excellent
38,JBP-NZM SUF EXP [SUPERFAST],West Central Railway,JABALPUR DIVISION,12192,18,0.23,18,100.00,0,Satisfactory
39,JSME-TBM SF EXPRESS [SUPERFAST],Eastern Railway,ASANSOL DIVISION,12376,18,0.23,17,94.44,1,Satisfactory
40,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12561,18,0.23,17,94.44,1,UnSatisfactory
