S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
14,ANVT- SHC EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05576,27,0.32,27,100.00,0,Satisfactory
15,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,27,0.32,26,96.30,1,Satisfactory
16,ASR-NJP EXP [AMRIT BHARAT],Northern Railway,FIROZPUR DIVISION,14664,27,0.32,27,100.00,0,UnSatisfactory
17,SAURASHTRA MAIL [SUPERFAST],Western Railway,MUMBAI DIVISION,22945,27,0.32,27,100.00,0,Satisfactory
18,NZM DURANTO EXP [DURONTO EXPRESS],Northern Railway,DELHI DIVISION,12263,26,0.31,26,100.00,0,UnSatisfactory
19,SWARAJ EXPRESS [SUPERFAST],Northern Railway,JAMMU DIVISION,12471,26,0.31,26,100.00,0,Satisfactory
20,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,26,0.31,26,100.00,0,UnSatisfactory
21,GWL BJU MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11123,25,0.30,25,100.00,0,Satisfactory
22,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,25,0.30,24,96.00,1,Satisfactory
23,JAT HWH HIMGRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13042,24,0.29,23,95.83,1,Excellent
24,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,24,0.29,23,95.83,1,Satisfactory
25,PNBE-ERS SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,22644,24,0.29,23,95.83,1,Satisfactory
26,SFG-LTT WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04115,23,0.27,23,100.00,0,Satisfactory
27,BJU- GWL MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11124,23,0.27,23,100.00,0,UnSatisfactory
28,AGTL-LTT AC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15660,23,0.27,12,52.17,11,Satisfactory
29,GARIB RATH EX [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12203,22,0.26,20,90.91,2,UnSatisfactory
30,GHY-BME EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15632,22,0.26,21,95.45,1,UnSatisfactory
31,KAMRUP EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15962,22,0.26,21,95.45,1,UnSatisfactory
32,SHM-CHZ SPECIAL [TRAIN ON DEMAND],South Eastern Railway,KHARAGPUR DIVISION,08045,21,0.25,21,100.00,0,Satisfactory
33,LLP-NDLS VAISHALI EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15565,21,0.25,21,100.00,0,Excellent
34,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,20,0.24,18,90.00,2,Satisfactory
35,GKP-ANVT-EXPRESS [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15057,20,0.24,20,100.00,0,Satisfactory
36,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,20,0.24,20,100.00,0,Satisfactory
37,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,19,0.23,19,100.00,0,UnSatisfactory
38,DNR- SMVB SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03251,19,0.23,19,100.00,0,Satisfactory
39,MAO-NGP EXP [MAIL EXPRESS],Central Railway,NAGPUR DIVISION,11204,19,0.23,19,100.00,0,Satisfactory
40,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,19,0.23,19,100.00,0,Satisfactory
