S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
19,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,26,0.32,26,100.00,0,Satisfactory
20,PNVL-GKP EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15066,25,0.31,25,100.00,0,Satisfactory
21,BJU-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02563,24,0.29,22,91.67,2,UnSatisfactory
22,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12919,24,0.29,22,91.67,2,Satisfactory
23,LGH-PRYJ EXPRESS [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,20404,24,0.29,24,100.00,0,Satisfactory
24,ADI - DBG SPECIAL [TRAIN ON DEMAND],Western Railway,AHMEDABAD DIVISION,09465,23,0.28,23,100.00,0,Satisfactory
25,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,23,0.28,21,91.30,2,Satisfactory
26,NAGAON EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15630,22,0.27,22,100.00,0,Nil
27,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,22,0.27,21,95.45,1,Satisfactory
28,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,21,0.26,21,100.00,0,Satisfactory
29,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,21,0.26,21,100.00,0,Satisfactory
30,SC-NHLN [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07046,20,0.24,19,95.00,1,Satisfactory
31,ASR CSMT EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11058,20,0.24,19,95.00,1,Satisfactory
32,PUI-ADI S/F EXP [SUPERFAST],East Coast Railway,KHURDA DIVISION,12843,20,0.24,20,100.00,0,Satisfactory
33,SCL-TVC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15608,20,0.24,20,100.00,0,Satisfactory
34,LTT-GHY EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15647,20,0.24,20,100.00,0,UnSatisfactory
35,ADI - SHC EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19483,20,0.24,20,100.00,0,Satisfactory
36,PURI-AII S/F [SUPERFAST],East Coast Railway,KHURDA DIVISION,20823,20,0.24,20,100.00,0,Satisfactory
37,DBRG-CDG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15903,19,0.23,19,100.00,0,Satisfactory
38,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,19,0.23,19,100.00,0,Satisfactory
39,CSMT-SBC UDYAN EXPRESS [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11301,18,0.22,17,94.44,1,Satisfactory
40,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,18,0.22,17,94.44,1,UnSatisfactory
