S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
20,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,25,0.28,25,100.00,0,Satisfactory
21,DNR-SC EXP [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12792,25,0.28,25,100.00,0,Satisfactory
22,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15658,25,0.28,25,100.00,0,Excellent
23,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,25,0.28,24,96.00,1,Excellent
24,ANVT-MFP SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12558,24,0.27,24,100.00,0,Satisfactory
25,SHC - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19484,24,0.27,24,100.00,0,Satisfactory
26,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,24,0.27,24,100.00,0,Satisfactory
27,SHAHEED EXP [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14674,23,0.26,23,100.00,0,Satisfactory
28,KASHI EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15017,23,0.26,23,100.00,0,Satisfactory
29,BBS-TPTY FESTIVAL SPECIAL [SUPERFAST],East Coast Railway,KHURDA DIVISION,22879,23,0.26,22,95.65,1,Satisfactory
30,PRYJ-UBL SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04113,22,0.25,22,100.00,0,Satisfactory
31,GKP-JU SPL [TRAIN ON DEMAND],North Western Railway,JODHPUR DIVISION,04830,22,0.25,21,95.45,1,Satisfactory
32,SHC- YPR SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05551,22,0.25,22,100.00,0,Excellent
33,SC-NHLN [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07046,22,0.25,22,100.00,0,Satisfactory
34,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,22,0.25,21,95.45,1,Satisfactory
35,GKP-YPR EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12591,22,0.25,22,100.00,0,Satisfactory
36,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,22,0.25,22,100.00,0,Satisfactory
37,LLP-NDLS VAISHALI EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15565,22,0.25,22,100.00,0,Satisfactory
38,MFP-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04313,21,0.24,21,100.00,0,Satisfactory
39,NZM DURANTO EXP [DURONTO EXPRESS],Northern Railway,DELHI DIVISION,12263,21,0.24,21,100.00,0,Satisfactory
40,ASR-HWH MAIL [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13006,21,0.24,21,100.00,0,Satisfactory
