S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
19,VSKP-LTT EXP [MAIL EXPRESS],South Coast Railway,VISAKHAPATNAM DIVISION,18519,3,0.61,3,100.00,0,Satisfactory
20,MAS-CSMT MUMBAI EXPRESS [SUPERFAST],Central Railway,BOMBAY DIVISION,22160,3,0.61,2,66.67,1,Nil
21,PRYJ-UBL SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04113,2,0.41,2,100.00,0,Nil
22,TVCN-SRC TOD SPL [TRAIN ON DEMAND],Southern Railway,THIRUVANANTHAPURAM DIVISION,06081,2,0.41,2,100.00,0,UnSatisfactory
23,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,2,0.41,2,100.00,0,Nil
24,ASR CSMT EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11058,2,0.41,2,100.00,0,Nil
25,LTT-JYG EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11061,2,0.41,2,100.00,0,Nil
26,SUR-HAS EXP [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11311,2,0.41,2,100.00,0,UnSatisfactory
27,HSX-AGC EXPRESS TRAIN [MAIL EXPRESS],North Central Railway,AGRA DIVISION,11906,2,0.41,2,100.00,0,Nil
28,HNL-CSMT JANSHATABDI [JAN SHATABDI],Central Railway,BHUSAVAL DIVISION,12072,2,0.41,2,100.00,0,Excellent
29,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,2,0.41,2,100.00,0,Satisfactory
30,GARIB RATH EXPRESS [GARIB RATH],Northeast Frontier Railway,LUMDING DIVISION,12501,2,0.41,1,50.00,1,Nil
31,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,2,0.41,2,100.00,0,Nil
32,ERS-NZM MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12617,2,0.41,2,100.00,0,Nil
33,LTT-MAQ MATSYAGANDHA SF [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12619,2,0.41,2,100.00,0,Nil
34,TVC-NDLS KERALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12625,2,0.41,2,100.00,0,Nil
35,NZM-VSKP SWARNA JAYANTI [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,12804,2,0.41,2,100.00,0,Satisfactory
36,CSMT-HWH MAIL [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12809,2,0.41,2,100.00,0,Nil
37,NANDAN KANAN S/F (ADRA) [SUPERFAST],East Coast Railway,KHURDA DIVISION,12815,2,0.41,2,100.00,0,UnSatisfactory
38,ANVT-HTE JHARKHAND EXP [SUPERFAST],South Eastern Railway,RANCHI DIVISION,12818,2,0.41,2,100.00,0,Nil
39,BBS-SMVB WEEKLY EXPRESS [SUPERFAST],East Coast Railway,KHURDA DIVISION,12845,2,0.41,2,100.00,0,Excellent
40,AASHRAM EXPRESS [SUPERFAST],Western Railway,AHMEDABAD DIVISION,12916,2,0.41,2,100.00,0,Nil
