S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
18,MAS-ADI NAVJEEVAN SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12656,4,0.74,4,100.00,0,Nil
19,KYQ-RNC EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15662,4,0.74,4,100.00,0,Nil
20,CDG-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15904,4,0.74,4,100.00,0,Nil
21,APDJ-SMVB AMRUT BHARAT EX [AMRIT BHARAT],South Western Railway,BANGALORE DIVISION,16598,4,0.74,4,100.00,0,Nil
22,HTE-PUNE SUPERFAST EXP [SUPERFAST],South Eastern Railway,RANCHI DIVISION,22846,4,0.74,4,100.00,0,Satisfactory
23,DHN -CDG SPECIAL [TRAIN ON DEMAND],East Central Railway,DHANBAD DIVISION,03311,3,0.56,3,100.00,0,Nil
24,YPR- SHC SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05552,3,0.56,3,100.00,0,Nil
25,NHLN-SC [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07047,3,0.56,2,66.67,1,Nil
26,SGNR-KCG [TRAIN ON DEMAND],South Central Railway,HYDERABAD DIVISION,07054,3,0.56,3,100.00,0,Excellent
27,VERAVAL-HARIDWAR SPECIAL [TRAIN ON DEMAND],Western Railway,BHAVNAGAR DIVISION,09203,3,0.56,3,100.00,0,Excellent
28,CBE-LTT EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11014,3,0.56,3,100.00,0,Nil
29,JYG LTT EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11062,3,0.56,3,100.00,0,Excellent
30,AMI-PUNE EXP VIA LTRR [MAIL EXPRESS],Central Railway,PUNE DIVISION,11406,3,0.56,3,100.00,0,Satisfactory
31,HWH PUNE AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12130,3,0.56,3,100.00,0,Satisfactory
32,HWH-BKN SF WEEKLY EXP [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12371,3,0.56,3,100.00,0,Nil
33,GHY-SMVB S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12510,3,0.56,3,100.00,0,Nil
34,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,3,0.56,3,100.00,0,Excellent
35,SCL - NDLS PSK EXPRES [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14037,3,0.56,3,100.00,0,UnSatisfactory
36,ASR DDN [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14632,3,0.56,3,100.00,0,Nil
37,MATHURA-CHHAPRA EXP [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15110,3,0.56,3,100.00,0,Excellent
38,SNNR-SBC EXPRESS [MAIL EXPRESS],South Western Railway,HUBLI DIVISION,17392,3,0.56,3,100.00,0,Nil
39,SNSI-TPTY [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17426,3,0.56,3,100.00,0,Nil
40,KCG-BGKT [MAIL EXPRESS],South Central Railway,HYDERABAD DIVISION,17605,3,0.56,3,100.00,0,UnSatisfactory
