S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
26,NGP-CSMT DURONTO [DURONTO EXPRESS],Central Railway,BOMBAY DIVISION,12290,3,0.35,3,100.00,0,Nil
27,REWA-ANVT EXPRESS [SUPERFAST],Northern Railway,DELHI DIVISION,12427,3,0.35,3,100.00,0,Satisfactory
28,KCVL EXPRESS [SUPERFAST],Northern Railway,FIROZPUR DIVISION,12483,3,0.35,3,100.00,0,Nil
29,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,3,0.35,3,100.00,0,Nil
30,KYQ-SMVB AC S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12552,3,0.35,3,100.00,0,Nil
31,ADI-PURI S/F EXP. [SUPERFAST],East Coast Railway,KHURDA DIVISION,12844,3,0.35,3,100.00,0,Nil
32,CSMT HWH GITANJALI EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12859,3,0.35,3,100.00,0,Nil
33,TVC-SCL EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15607,3,0.35,3,100.00,0,Satisfactory
34,KIR-ASR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15707,3,0.35,3,100.00,0,Satisfactory
35,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,3,0.35,3,100.00,0,Excellent
36,KAMRUP EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15959,3,0.35,3,100.00,0,Satisfactory
37,SHM VSG AMARAVATI EXP [MAIL EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,18047,3,0.35,3,100.00,0,Satisfactory
38,TATA-ERS EXPRESS [MAIL EXPRESS],South Eastern Railway,CHAKRADHARPUR DIVISION,18189,3,0.35,3,100.00,0,Nil
39,VSKP-LTT EXP [MAIL EXPRESS],South Coast Railway,VISAKHAPATNAM DIVISION,18519,3,0.35,3,100.00,0,Excellent
40,SABARMATI EXP [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19166,3,0.35,3,100.00,0,Nil
