S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
25,BSBS-CHZ [MAIL EXPRESS],South Central Railway,SECUNDERABAD DIVISION,17068,4,0.61,4,100.00,0,Excellent
26,TPTY-PURI EXP [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17480,4,0.61,4,100.00,0,Satisfactory
27,BSP-INDB NARMADA [MAIL EXPRESS],South East Central Railway,BILASPUR DIVISION,18234,4,0.61,4,100.00,0,Excellent
28,PNBE - INDB EXPRESS [MAIL EXPRESS],Western Railway,RATLAM DIVISION,19314,4,0.61,4,100.00,0,Excellent
29,EKNR - MAS EXPRESS [SUPERFAST],Western Railway,VADODARA DIVISION,20920,4,0.61,4,100.00,0,Nil
30,KARMABHOOMI EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,22511,4,0.61,4,100.00,0,Nil
31,BHUJ SHM SUF EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,22829,4,0.61,4,100.00,0,Excellent
32,SAHARSA - BDTS HUMSAFAR [SUPERFAST],Western Railway,MUMBAI DIVISION,22914,4,0.61,4,100.00,0,Excellent
33,INDB-SFG SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04170,3,0.46,3,100.00,0,Excellent
34,RXL-LTT SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05557,3,0.46,3,100.00,0,Nil
35,YPR-KIR EXP SPL [TRAIN ON DEMAND],South Western Railway,BANGALORE DIVISION,06571,3,0.46,3,100.00,0,Excellent
36,NHLN-SC [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07047,3,0.46,3,100.00,0,Nil
37,UDHANA - AYODHYA CANT SPL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09097,3,0.46,3,100.00,0,Excellent
38,HW-SBIB SPECIAL [TRAIN ON DEMAND],Western Railway,AHMEDABAD DIVISION,09426,3,0.46,3,100.00,0,Nil
39,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,3,0.46,3,100.00,0,UnSatisfactory
40,REWA-DADN EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11703,3,0.46,3,100.00,0,UnSatisfactory
