S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
20,LTT-RGD EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13202,5,0.37,5,100.00,0,Nil
21,ANVT-KYQ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15622,5,0.37,5,100.00,0,Excellent
22,NAGAON EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15630,5,0.37,5,100.00,0,Nil
23,DBRG-CDG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15903,5,0.37,5,100.00,0,Nil
24,NTV DURG EXP [MAIL EXPRESS],South East Central Railway,RAIPUR DIVISION,18206,5,0.37,5,100.00,0,Nil
25,SHM-PURI SRI JAGANNATH EX [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18409,5,0.37,5,100.00,0,UnSatisfactory
26,PURI-ANVT WEEKLY EXP [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18427,5,0.37,5,100.00,0,Nil
27,BSL - ST EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19008,5,0.37,5,100.00,0,UnSatisfactory
28,HW - BVC WEEKLY EXPRESS [MAIL EXPRESS],Western Railway,BHAVNAGAR DIVISION,19272,5,0.37,5,100.00,0,Nil
29,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,5,0.37,5,100.00,0,Nil
30,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,5,0.37,5,100.00,0,Excellent
31,NZM-SBC RAJDHANI EXP [RAJDHANI],South Western Railway,BANGALORE DIVISION,22692,5,0.37,5,100.00,0,Nil
32,JSG-G [MEMU],South East Central Railway,NAGPUR DIVISION,68862,5,0.37,5,100.00,0,UnSatisfactory
33,CSMT-BPQ EXP [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11001,4,0.30,4,100.00,0,UnSatisfactory
34,ASR CSMT EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11058,4,0.30,4,100.00,0,Nil
35,JAT-PUNE JHELUM EXPRESS [MAIL EXPRESS],Central Railway,PUNE DIVISION,11078,4,0.30,4,100.00,0,Excellent
36,HWH-PUNE DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12222,4,0.30,4,100.00,0,Nil
37,TAJ EXPRESS [SUPERFAST],Northern Railway,DELHI DIVISION,12279,4,0.30,4,100.00,0,Nil
38,SMVB-DNR SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12295,4,0.30,4,100.00,0,Satisfactory
39,GALTADHAM EXP [SUPERFAST],Northern Railway,JAMMU DIVISION,12413,4,0.30,4,100.00,0,Nil
40,RAJDHANI EXPRESS [RAJDHANI],Northern Railway,DELHI DIVISION,12424,4,0.30,4,100.00,0,Nil
