S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
29,DER-PRYJ SUMMER SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,02418,2,0.43,2,100.00,0,Excellent
30,ANVT-LKQ SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04014,2,0.43,2,100.00,0,UnSatisfactory
31,SFG-BDTS SUPERFAST SPL [TRAIN ON DEMAND],North Central Railway,PRAYAGRAJ DIVISION,04125,2,0.43,2,100.00,0,Nil
32,NZM-NED [TRAIN ON DEMAND],South Central Railway,NANDED DIVISION,07622,2,0.43,2,100.00,0,Satisfactory
33,MBI - UDN SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09152,2,0.43,2,100.00,0,Nil
34,JAN SHATABDI EXPRESS [JAN SHATABDI],Northeast Frontier Railway,LUMDING DIVISION,12068,2,0.43,2,100.00,0,Nil
35,SMVB-DNR SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12295,2,0.43,2,100.00,0,Nil
36,RAJDHANI EXPRESS [RAJDHANI],Northern Railway,DELHI DIVISION,12423,2,0.43,2,100.00,0,Nil
37,ANVT-REWA EXPRESS [SUPERFAST],Northern Railway,DELHI DIVISION,12428,2,0.43,2,100.00,0,UnSatisfactory
38,DEE- BKN SUF [SUPERFAST],Northern Railway,DELHI DIVISION,12455,2,0.43,0,0.00,2,Nil
39,SURYA NAGARI EXP [SUPERFAST],North Western Railway,JODHPUR DIVISION,12480,2,0.43,2,100.00,0,Nil
40,ANVT-JBNSUPERFAST EXP [SUPERFAST],Northern Railway,DELHI DIVISION,12488,2,0.43,2,100.00,0,Nil
