S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
16,BJU- GWL MAIL [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11124,2,0.58,2,100.00,0,Excellent
17,RTM GWALIOR EXP [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11125,2,0.58,2,100.00,0,Satisfactory
18,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,2,0.58,2,100.00,0,Nil
19,PUNE-NGP GARIBRATH [GARIB RATH],Central Railway,NAGPUR DIVISION,12113,2,0.58,2,100.00,0,Nil
20,SHAN-E-BPL EXP [SUPERFAST],West Central Railway,BHOPAL DIVISION,12155,2,0.58,2,100.00,0,Nil
21,AII - AF INTERCITY [SUPERFAST],North Central Railway,AGRA DIVISION,12196,2,0.58,2,100.00,0,Excellent
22,GARIB RATH EX [GARIB RATH],Northern Railway,FIROZPUR DIVISION,12203,2,0.58,2,100.00,0,Excellent
23,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,2,0.58,2,100.00,0,Nil
24,GALTADHAM EXP [SUPERFAST],Northern Railway,JAMMU DIVISION,12414,2,0.58,2,100.00,0,Nil
25,NDLS-MAS TAMILNADU SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12622,2,0.58,2,100.00,0,Nil
26,YPR-NZM SAMPARKRANTI EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12649,2,0.58,2,100.00,0,Nil
27,ADI-HWH SUPERFAST EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12833,2,0.58,2,100.00,0,Excellent
28,PURI-ANVT NEELACHAL [SUPERFAST],East Coast Railway,KHURDA DIVISION,12875,2,0.58,2,100.00,0,Satisfactory
29,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,2,0.58,2,100.00,0,Excellent
30,ALLEPY-DHANBAD EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13352,2,0.58,2,100.00,0,Nil
31,KRISHAK EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15008,2,0.58,2,100.00,0,Satisfactory
32,LJN PPTA EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15034,2,0.58,2,100.00,0,Satisfactory
33,CPR-GTNR EXP [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15053,2,0.58,2,100.00,0,Excellent
34,CHHAPRA-FBD EXP SPECIAL [MAIL EXPRESS],North Eastern Railway,VARANASI DIVISION,15083,2,0.58,2,100.00,0,Satisfactory
35,BJU - GONDIA EXPRESS [MAIL EXPRESS],East Central Railway,SONEPUR DIVISION,15231,2,0.58,2,100.00,0,Nil
36,LLP-NDLS VAISHALI EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15565,2,0.58,2,100.00,0,Excellent
37,AGTL-NNGE EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15649,2,0.58,2,100.00,0,Excellent
38,FARAKKA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15744,2,0.58,2,100.00,0,Nil
39,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,2,0.58,2,100.00,0,Satisfactory
40,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15910,2,0.58,2,100.00,0,Nil
