S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
29,BJU - GONDIA EXPRESS [MAIL EXPRESS],East Central Railway,SONEPUR DIVISION,15231,2,0.64,2,100.00,0,Excellent
30,RXL-ANVT SATYAGRAH EXP [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15273,2,0.64,2,100.00,0,Excellent
31,SIKKIM MAHANANDA EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,ALIPURDUAR DIVISION,15484,2,0.64,2,100.00,0,Excellent
32,HDP-MFP EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15590,2,0.64,2,100.00,0,Excellent
33,SCL-CHZ EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15646,2,0.64,2,100.00,0,Nil
34,NJP-GHY INTERCITY EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15675,2,0.64,2,100.00,0,Nil
35,DBRG-LTT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15946,2,0.64,2,100.00,0,Nil
36,THE-TATA EXPRESS [MAIL EXPRESS],South Eastern Railway,CHAKRADHARPUR DIVISION,18182,2,0.64,2,100.00,0,Excellent
37,SBP -JAT EXPRESS SPECIAL [MAIL EXPRESS],East Coast Railway,SAMBALPUR DIVISION,18309,2,0.64,2,100.00,0,Excellent
38,JSM SBIB SF EXP [SUPERFAST],North Western Railway,JODHPUR DIVISION,20491,2,0.64,2,100.00,0,Excellent
39,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20503,2,0.64,2,100.00,0,Satisfactory
40,RAJDHANI EXPRESS [RAJDHANI],Northeast Frontier Railway,TINSUKIA DIVISION,20506,2,0.64,2,100.00,0,Satisfactory
