S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
17,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,11,0.53,11,100.00,0,Nil
18,PRYJ-DADN EXP. [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14116,11,0.53,11,100.00,0,Excellent
19,DNR-SMVB SANGHAMITRA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12296,9,0.43,8,88.89,1,UnSatisfactory
20,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,9,0.43,7,77.78,2,Nil
21,NDLS-SBC KARNATAKA EXP [SUPERFAST],South Western Railway,BANGALORE DIVISION,12628,9,0.43,9,100.00,0,Excellent
22,ASR-HWH MAIL [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13006,9,0.43,8,88.89,1,Excellent
23,JAT HWH HIMGRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13042,9,0.43,8,88.89,1,Excellent
24,AGTL-FZR EXPRESS [MAIL EXPRESS],Northern Railway,FIROZPUR DIVISION,14619,9,0.43,9,100.00,0,Satisfactory
25,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,9,0.43,9,100.00,0,Satisfactory
26,HWH NDLS POORVA EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12303,8,0.38,8,100.00,0,Satisfactory
27,HWH MUMBAI EXPRESS [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12321,8,0.38,8,100.00,0,Satisfactory
28,BGP-LT(T) BI WKLY EXP [SUPERFAST],Eastern Railway,MALDA DIVISION,12335,8,0.38,8,100.00,0,Satisfactory
29,PRAYAG RAJ EXP [SUPERFAST],North Central Railway,PRAYAGRAJ DIVISION,12418,7,0.34,7,100.00,0,Nil
30,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,7,0.34,7,100.00,0,UnSatisfactory
31,MAS-MAQ SF MAIL [SUPERFAST],Southern Railway,PALGHAT DIVISION,12601,7,0.34,7,100.00,0,UnSatisfactory
32,NZM-ERS MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12618,7,0.34,7,100.00,0,Satisfactory
33,NDLS-MAS TAMILNADU SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12622,7,0.34,7,100.00,0,Satisfactory
34,SC-DNR [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12791,7,0.34,7,100.00,0,Excellent
35,JAT-KOAA EXP [MAIL EXPRESS],Eastern Railway,SEALDAH DIVISION,13152,7,0.34,7,100.00,0,Nil
36,KOTA - PNBE EXPRESS [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13238,7,0.34,7,100.00,0,Excellent
37,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,7,0.34,7,100.00,0,Excellent
38,ASR-KIR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15708,7,0.34,7,100.00,0,Satisfactory
39,DBG-CHZ EXP [MAIL EXPRESS],South Central Railway,SECUNDERABAD DIVISION,17008,7,0.34,6,85.71,1,Nil
40,HTE PRNC EXPRESS [MAIL EXPRESS],South Eastern Railway,RANCHI DIVISION,18626,7,0.34,7,100.00,0,UnSatisfactory
