S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
21,ERS-SMVB SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12683,3,0.50,3,100.00,0,Nil
22,NZM-VSG GOA EXPRESS [SUPERFAST],South Western Railway,HUBLI DIVISION,12780,3,0.50,3,100.00,0,Nil
23,ADI-HWH SUPERFAST EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12833,3,0.50,3,100.00,0,Nil
24,HWH JAT HIMGIRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13041,3,0.50,3,100.00,0,Nil
25,DURG-ARA SOUTH BIHAR EXP [MAIL EXPRESS],East Central Railway,DANAPUR DIVISION,13287,3,0.50,3,100.00,0,Nil
26,LICHCHIVI EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14006,3,0.50,3,100.00,0,Nil
27,DADN-PRYJ EXP. [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14115,3,0.50,3,100.00,0,Excellent
28,SANGAM EXPRESS [MAIL EXPRESS],North Central Railway,PRAYAGRAJ DIVISION,14163,3,0.50,3,100.00,0,Nil
29,MOURDHWAJ EXPRESS [MAIL EXPRESS],Northern Railway,JAMMU DIVISION,14691,3,0.50,3,100.00,0,Nil
30,MYS-TVCN EXP [MAIL EXPRESS],Southern Railway,THIRUVANANTHAPURAM DIVISION,16315,3,0.50,3,100.00,0,Satisfactory
31,AVADH EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19038,3,0.50,3,100.00,0,UnSatisfactory
32,FZR RMM SF HUMSAFAR EXP [SUPERFAST],Northern Railway,FIROZPUR DIVISION,20498,3,0.50,3,100.00,0,Excellent
33,PUNE-DNR SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01449,2,0.34,2,100.00,0,Excellent
34,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,2,0.34,2,100.00,0,Nil
35,KUR-VGLJ WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,JHANSI DIVISION,01930,2,0.34,2,100.00,0,Nil
36,BJU-NDLS SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02563,2,0.34,2,100.00,0,Nil
37,KOAA-YNRK SPL [TRAIN ON DEMAND],Northern Railway,MORADABAD DIVISION,04311,2,0.34,2,100.00,0,Nil
38,HSR-KK SF SPL [TRAIN ON DEMAND],North Western Railway,BIKANER DIVISION,04725,2,0.34,2,100.00,0,Nil
39,BDNK-TBM TOD SPL [TRAIN ON DEMAND],Southern Railway,CHENNAI DIVISION,06060,2,0.34,1,50.00,1,Nil
40,AMI-PUNE EXP [MAIL EXPRESS],Central Railway,SHOLAPUR DIVISION,11026,2,0.34,2,100.00,0,UnSatisfactory
