S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
24,DNR-HDP SPL [TRAIN ON DEMAND],Central Railway,PUNE DIVISION,01450,4,0.34,4,100.00,0,Nil
25,VGLJ-KUR WEEKLY SPL [TRAIN ON DEMAND],North Central Railway,JHANSI DIVISION,01929,4,0.34,4,100.00,0,Satisfactory
26,APDJ-PNVL AMRIT BHARAT [AMRIT BHARAT],Central Railway,BOMBAY DIVISION,11032,4,0.34,3,75.00,1,Nil
27,PUNE-JSME EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11427,4,0.34,4,100.00,0,Nil
28,PUNE-ADI DORUNTO [DURONTO EXPRESS],Central Railway,PUNE DIVISION,12298,4,0.34,4,100.00,0,UnSatisfactory
29,NDLS HWH POORVA EXP [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12382,4,0.34,4,100.00,0,Nil
30,MAS-MAQ SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12685,4,0.34,4,100.00,0,Nil
31,NANDAN KANAN S/F (ADRA) [SUPERFAST],East Coast Railway,KHURDA DIVISION,12816,4,0.34,4,100.00,0,Excellent
32,BPL DURG AMARKANTAK [SUPERFAST],South East Central Railway,RAIPUR DIVISION,12854,4,0.34,4,100.00,0,UnSatisfactory
33,KGM HWH BAGH EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13020,4,0.34,4,100.00,0,Satisfactory
34,GANGASUTLEJ EXP [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13307,4,0.34,4,100.00,0,Excellent
35,NDLS - SCL EXPRESS [MAIL EXPRESS],Northern Railway,DELHI DIVISION,14038,4,0.34,4,100.00,0,Excellent
36,UNCHAHAR EXP [MAIL EXPRESS],Northern Railway,LUCKNOW DIVISION,14218,4,0.34,4,100.00,0,Excellent
37,DEHRADUN INDORE EXP [MAIL EXPRESS],Northern Railway,MORADABAD DIVISION,14318,4,0.34,4,100.00,0,Nil
38,LOHIT EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15652,4,0.34,3,75.00,1,Nil
39,AMARNATH EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15653,4,0.34,4,100.00,0,Nil
40,BRAHMAPUTRA MAIL [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15657,4,0.34,4,100.00,0,Excellent
