S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
19,GKP-CSMT SPL [TRAIN ON DEMAND],Central Railway,BOMBAY DIVISION,01080,4,0.54,4,100.00,0,Nil
20,CSMT-NGP SEWAGRAM EXP [SUPERFAST],Central Railway,NAGPUR DIVISION,12139,4,0.54,4,100.00,0,Nil
21,JAT-BSB EXP. [SUPERFAST],Northern Railway,LUCKNOW DIVISION,12238,4,0.54,4,100.00,0,Excellent
22,TBM-NTSK EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15929,4,0.54,4,100.00,0,Nil
23,AMRIT BHARAT EXPRESS [AMRIT BHARAT],Northeast Frontier Railway,TINSUKIA DIVISION,15949,4,0.54,4,100.00,0,Nil
24,UBL-BZA EXPRESS [MAIL EXPRESS],South Western Railway,HUBLI DIVISION,17329,4,0.54,4,100.00,0,Satisfactory
25,ADB-TPTY KRISHNA EXP [MAIL EXPRESS],South Coast Railway,GUNTAKAL DIVISION,17406,4,0.54,4,100.00,0,Satisfactory
26,GKP - ADI EXPRESS [MAIL EXPRESS],Western Railway,AHMEDABAD DIVISION,19490,4,0.54,4,100.00,0,Satisfactory
27,SHC-PPTA - SMVB EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,22351,4,0.54,4,100.00,0,Satisfactory
28,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,4,0.54,4,100.00,0,Nil
29,NDLS-BJU SPECIAL [TRAIN ON DEMAND],East Central Railway,SONEPUR DIVISION,02564,3,0.41,3,100.00,0,Satisfactory
30,SMVB -DNR SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,DANAPUR DIVISION,03252,3,0.41,3,100.00,0,Nil
31,DHN -CDG SPECIAL [TRAIN ON DEMAND],East Central Railway,DHANBAD DIVISION,03311,3,0.41,3,100.00,0,Nil
32,LTT-RXL SF EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05558,3,0.41,3,100.00,0,Satisfactory
33,SHC-LTT EXPRESS SPL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,05585,3,0.41,3,100.00,0,Nil
34,HYB-JP [TRAIN ON DEMAND],South Central Railway,SECUNDERABAD DIVISION,07020,3,0.41,3,100.00,0,Excellent
35,MBI - UDN SPECIAL [TRAIN ON DEMAND],Western Railway,MUMBAI DIVISION,09152,3,0.41,3,100.00,0,Nil
36,GKP-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11038,3,0.41,3,100.00,0,Nil
37,HWH-PUNE DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12222,3,0.41,2,66.67,1,Excellent
38,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12505,3,0.41,3,100.00,0,Nil
39,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,3,0.41,3,100.00,0,Nil
40,ANVT-MFP SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12558,3,0.41,3,100.00,0,Nil
