S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
21,BGKT-VSKP WEEKLY EXP [MAIL EXPRESS],South Coast Railway,VISAKHAPATNAM DIVISION,18574,4,0.54,4,100.00,0,UnSatisfactory
22,HTE - SMVB EXPRESS [MAIL EXPRESS],South Eastern Railway,RANCHI DIVISION,18637,4,0.54,4,100.00,0,Nil
23,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,4,0.54,4,100.00,0,Nil
24,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,3,0.41,3,100.00,0,Satisfactory
25,SHM-LTT SAMRASTA EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12152,3,0.41,3,100.00,0,Satisfactory
26,LTT-ERS DURONTO [DURONTO EXPRESS],Central Railway,BOMBAY DIVISION,12223,3,0.41,3,100.00,0,Satisfactory
27,KAIFIAT EXP [SUPERFAST],Northern Railway,DELHI DIVISION,12226,3,0.41,3,100.00,0,Satisfactory
28,SWARN NAGARI EXP [SUPERFAST],Northern Railway,MORADABAD DIVISION,12249,3,0.41,3,100.00,0,UnSatisfactory
29,NZM-MAS DURONTO [DURONTO EXPRESS],Southern Railway,CHENNAI DIVISION,12270,3,0.41,3,100.00,0,Nil
30,POORVA EXP (VIA GAYA) [SUPERFAST],Eastern Railway,HOWRAH DIVISION,12381,3,0.41,3,100.00,0,Nil
31,RAJDHANI EXPRESS [RAJDHANI],Northern Railway,DELHI DIVISION,12424,3,0.41,3,100.00,0,UnSatisfactory
32,NZM-TVC RAJDHANI EXP [RAJDHANI],Northern Railway,DELHI DIVISION,12432,3,0.41,3,100.00,0,UnSatisfactory
33,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,3,0.41,3,100.00,0,Satisfactory
34,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,3,0.41,3,100.00,0,Nil
35,ANVT-MFP SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12558,3,0.41,3,100.00,0,Nil
36,BIHAR SAMPARK KRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12566,3,0.41,3,100.00,0,Nil
37,NDLS-MAS GRAND TRUNK EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12616,3,0.41,3,100.00,0,Nil
38,TVC-NDLS KERALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12625,3,0.41,3,100.00,0,Nil
39,SC-HWH FALAKNUMA [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12704,3,0.41,3,100.00,0,Excellent
40,NDLS-HYB [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12724,3,0.41,3,100.00,0,Nil
