S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
18,JBP -SMNH EXP [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11464,6,0.40,6,100.00,0,Excellent
19,UTTAR SMPRKKRANTI EXP [SUPERFAST],Northern Railway,DELHI DIVISION,12445,6,0.40,6,100.00,0,Excellent
20,HUMSAFAR EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12504,6,0.40,5,83.33,1,Nil
21,AGTL-DGHR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,LUMDING DIVISION,15626,6,0.40,6,100.00,0,Nil
22,AVADH ASSAM EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15909,6,0.40,6,100.00,0,Nil
23,NDLS-VSKP SUF AP EXPRESS [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,20806,6,0.40,6,100.00,0,Satisfactory
24,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,6,0.40,6,100.00,0,Satisfactory
25,BBSN-CSMT KONARK EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11020,5,0.33,5,100.00,0,Satisfactory
26,LTT-BUI KAMAYANI EXPRES [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11071,5,0.33,5,100.00,0,Excellent
27,SOU-PUNE EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11402,5,0.33,5,100.00,0,Excellent
28,PRYJ-GWL EXP. [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11802,5,0.33,5,100.00,0,UnSatisfactory
29,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,5,0.33,5,100.00,0,UnSatisfactory
30,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,5,0.33,5,100.00,0,Excellent
31,PURI-ANVT PURUSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12801,5,0.33,5,100.00,0,Excellent
32,HWH CSMT GITANJALI EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12860,5,0.33,5,100.00,0,Satisfactory
33,PRR-HWH RUPSHI BANGLA EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12884,5,0.33,5,100.00,0,Nil
34,HWH JAT HIMGIRI EXPRESS [MAIL EXPRESS],Eastern Railway,HOWRAH DIVISION,13041,5,0.33,5,100.00,0,Nil
35,INTERCITY EXP [MAIL EXPRESS],North Eastern Railway,IZATNAGAR DIVISION,15304,5,0.33,5,100.00,0,Satisfactory
36,KIR-ASR EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,KATIHAR DIVISION,15707,5,0.33,5,100.00,0,Satisfactory
37,MZS-RNY EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,RANGIYA DIVISION,15896,5,0.33,5,100.00,0,Satisfactory
38,ERS-KIK EXP [MAIL EXPRESS],Southern Railway,CHENNAI DIVISION,16188,5,0.33,5,100.00,0,Nil
39,DHN-BBS EXPRESS [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18404,5,0.33,5,100.00,0,Excellent
40,MTJ-BME SF [SUPERFAST],North Western Railway,JODHPUR DIVISION,20490,5,0.33,5,100.00,0,UnSatisfactory
