S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
25,AVADH EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19038,3,0.57,3,100.00,0,Nil
26,KAMAKHYA-DADN EXP [MAIL EXPRESS],Western Railway,RATLAM DIVISION,19306,3,0.57,3,100.00,0,Excellent
27,BGKT-MAS SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,20626,3,0.57,2,66.67,1,Nil
28,SC-TVC SABARI SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,20629,3,0.57,2,66.67,1,Satisfactory
29,ASR-VSKP SF HIRAKUD EXP [SUPERFAST],South Coast Railway,VISAKHAPATNAM DIVISION,20808,3,0.57,3,100.00,0,Nil
30,LKU-BDTS SF EXP [SUPERFAST],North Eastern Railway,IZATNAGAR DIVISION,22544,3,0.57,3,100.00,0,UnSatisfactory
31,NDLS-DBG SPECIAL [TRAIN ON DEMAND],East Central Railway,SAMASTIPUR DIVISION,02570,2,0.38,2,100.00,0,Nil
32,LKQ-ANVT SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04013,2,0.38,2,100.00,0,Nil
33,G-KOP MAHARASHTRA EXP [MAIL EXPRESS],Central Railway,PUNE DIVISION,11040,2,0.38,2,100.00,0,Nil
34,ASR CSMT EXPRESS [MAIL EXPRESS],Central Railway,BOMBAY DIVISION,11058,2,0.38,2,100.00,0,Excellent
35,REWA-CHRM EXPRESS [MAIL EXPRESS],West Central Railway,JABALPUR DIVISION,11751,2,0.38,2,100.00,0,Nil
36,TVC-CAN JANSHATABDI [JAN SHATABDI],Southern Railway,THIRUVANANTHAPURAM DIVISION,12082,2,0.38,2,100.00,0,Excellent
37,G-CSMT VIDARBHA EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,12106,2,0.38,2,100.00,0,UnSatisfactory
38,AII-JBP DAYODAI EXP [SUPERFAST],West Central Railway,JABALPUR DIVISION,12182,2,0.38,2,100.00,0,Nil
39,KCVL-YPR GARIBRATH EXP [GARIB RATH],South Western Railway,BANGALORE DIVISION,12258,2,0.38,1,50.00,1,UnSatisfactory
40,TAJ EXPRES [SUPERFAST],Northern Railway,DELHI DIVISION,12280,2,0.38,2,100.00,0,UnSatisfactory
