S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
21,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22503,6,0.45,6,100.00,0,Excellent
22,PNP-DLI SPL [TRAIN ON DEMAND],Northern Railway,DELHI DIVISION,04466,5,0.38,5,100.00,0,Satisfactory
23,SHM PURI RATH YATRA SPL [TRAIN ON DEMAND],South Eastern Railway,KHARAGPUR DIVISION,08565,5,0.38,5,100.00,0,Excellent
24,PRYJ-GWL EXP. [MAIL EXPRESS],North Central Railway,JHANSI DIVISION,11802,5,0.38,5,100.00,0,UnSatisfactory
25,RGD-NDLS SHRAMJEEVI EXP [SUPERFAST],East Central Railway,DANAPUR DIVISION,12391,5,0.38,5,100.00,0,Nil
26,MALWA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12920,5,0.38,5,100.00,0,UnSatisfactory
27,AVANTIKA EXPRESS [SUPERFAST],Western Railway,RATLAM DIVISION,12961,5,0.38,5,100.00,0,Nil
28,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,5,0.38,5,100.00,0,Nil
29,MAURYA EXPRESS [MAIL EXPRESS],North Eastern Railway,LUCKNOW DIVISION,15028,5,0.38,5,100.00,0,Excellent
30,DARBHANGA-KOLKATA EXPRESS [MAIL EXPRESS],East Central Railway,SAMASTIPUR DIVISION,15234,5,0.38,5,100.00,0,Nil
31,INTERCITY EXP [MAIL EXPRESS],North Eastern Railway,IZATNAGAR DIVISION,15304,5,0.38,5,100.00,0,Excellent
32,LTT-DBRG EXPRESS [MAIL EXPRESS],Northeast Frontier Railway,TINSUKIA DIVISION,15945,5,0.38,5,100.00,0,Excellent
33,TATA-ERS EXPRESS [MAIL EXPRESS],South Eastern Railway,CHAKRADHARPUR DIVISION,18189,5,0.38,5,100.00,0,Nil
34,BBS-SBC PRASHANTI EXP [MAIL EXPRESS],East Coast Railway,KHURDA DIVISION,18463,5,0.38,5,100.00,0,Excellent
35,VIVEK EXPRESS [SUPERFAST],Northeast Frontier Railway,TINSUKIA DIVISION,22504,5,0.38,5,100.00,0,Satisfactory
36,SURAT-PURI S/F WEEKLY [SUPERFAST],East Coast Railway,KHURDA DIVISION,22828,5,0.38,5,100.00,0,Nil
37,BKN-BDTS EXP SPE [TRAIN ON DEMAND],North Western Railway,BIKANER DIVISION,04711,4,0.30,4,100.00,0,Satisfactory
38,PUNE HWH AZAD HIND EXP [SUPERFAST],Central Railway,PUNE DIVISION,12129,4,0.30,4,100.00,0,Nil
39,HWH-CSMT DURONTO EXPRESS [DURONTO EXPRESS],South Eastern Railway,KHARAGPUR DIVISION,12262,4,0.30,4,100.00,0,Nil
40,MFP-ANVT SAPTKRANTI EXP [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12557,4,0.30,4,100.00,0,Nil
