S.No.,Train Name,Owning Zone,Owning Division,Train No.,Received,% Share,Closed,% Closed,Pending,Average Rating
20,RAPTISAGAR EXPRESS [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12511,9,0.39,9,100.00,0,Satisfactory
21,SWANTRATA SENANI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12561,9,0.39,9,100.00,0,Excellent
22,NDLS-HYB [SUPERFAST],South Central Railway,SECUNDERABAD DIVISION,12724,9,0.39,9,100.00,0,UnSatisfactory
23,DHANBAD - ALLEPY EXPRESS [MAIL EXPRESS],East Central Railway,DHANBAD DIVISION,13351,9,0.39,9,100.00,0,Satisfactory
24,SVDK-MAS ANDAMAN EXP [MAIL EXPRESS],Southern Railway,CHENNAI DIVISION,16032,9,0.39,9,100.00,0,Satisfactory
25,CMNR-TPTY EXPRESS [MAIL EXPRESS],South Western Railway,MYSORE DIVISION,16219,9,0.39,9,100.00,0,Satisfactory
26,GKP-LTT SUPERFAST EXP [SUPERFAST],Central Railway,BOMBAY DIVISION,20104,9,0.39,9,100.00,0,Excellent
27,JBN-ANVT SUPERFASTEXP [SUPERFAST],Northern Railway,DELHI DIVISION,12487,8,0.35,8,100.00,0,Excellent
28,NORTHEAST EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12506,8,0.35,8,100.00,0,Satisfactory
29,PUSHPAK SF EXP [SUPERFAST],North Eastern Railway,LUCKNOW DIVISION,12533,8,0.35,8,100.00,0,Nil
30,NDLS-MAS TAMILNADU SF EXP [SUPERFAST],Southern Railway,CHENNAI DIVISION,12622,8,0.35,7,87.50,1,Excellent
31,PURI-ANVT PURUSHOTTAM [SUPERFAST],East Coast Railway,KHURDA DIVISION,12801,8,0.35,8,100.00,0,Satisfactory
32,AMRAPURA ARAWALI EXPRESS [MAIL EXPRESS],North Western Railway,BIKANER DIVISION,14702,8,0.35,8,100.00,0,Excellent
33,YNRK-SBIB YOGA EXPRESS [MAIL EXPRESS],Western Railway,MUMBAI DIVISION,19032,8,0.35,8,100.00,0,UnSatisfactory
34,MAS-MAQ WEST COAST SF EXP [SUPERFAST],Southern Railway,PALGHAT DIVISION,22637,8,0.35,8,100.00,0,UnSatisfactory
35,SMVB-GHY S/F EXPRESS [SUPERFAST],Northeast Frontier Railway,LUMDING DIVISION,12509,7,0.30,7,100.00,0,UnSatisfactory
36,BAGMATI EXPRESS [SUPERFAST],East Central Railway,SAMASTIPUR DIVISION,12578,7,0.30,7,100.00,0,UnSatisfactory
37,NZM-ERS MANGALA SF EXP [SUPERFAST],Southern Railway,THIRUVANANTHAPURAM DIVISION,12618,7,0.30,6,85.71,1,UnSatisfactory
38,PNBE-VSG EXPRESS [SUPERFAST],South Western Railway,HUBLI DIVISION,12742,7,0.30,7,100.00,0,Satisfactory
39,ADI-HWH SUPERFAST EXPRESS [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12833,7,0.30,7,100.00,0,Excellent
40,HWH-MAS COROMONDEL EXP [SUPERFAST],South Eastern Railway,KHARAGPUR DIVISION,12841,7,0.30,7,100.00,0,Satisfactory
